geoid,name,year,median_rent,median_income,total_population,total_housing_units,pct_white_nonhisp,pct_poverty,total_bike_length_m,bike_length_km,tract_area_km2,pop_density
17031010100,"Census Tract 101, Cook County, Illinois",2012,786,31063,5163,2618,0.3002130544257215,0.3194800078786685,0,0,0.34266651292270583,15067.127382723274
17031010100,"Census Tract 101, Cook County, Illinois",2016,872,29861,4388,2623,0.3985870556061987,0.35401545305549054,1402.1731768606453,1.4021731768606454,0.34266651292270583,12805.453216228885
17031010100,Census Tract 101; Cook County; Illinois,2022,1281,68196,4284,2942,0.41129785247432304,0.19483624193162802,1546.9783501554411,1.546978350155441,0.34266651292270583,12501.951134531573
17031010201,"Census Tract 102.01, Cook County, Illinois",2012,959,38766,6752,3032,0.22008293838862558,0.34511434511434513,0,0,0.5022662234123613,13443.070000063688
17031010201,"Census Tract 102.01, Cook County, Illinois",2016,1012,38861,7032,3048,0.2674914675767918,0.3531842142755378,719.4923120626745,0.7194923120626745,0.5022662234123613,14000.543282056851
17031010201,Census Tract 102.01; Cook County; Illinois,2022,1234,61071,8210,3280,0.18964677222898904,0.3360975609756098,581.5315355388299,0.5815315355388299,0.5022662234123613,16345.91301844237
17031010202,"Census Tract 102.02, Cook County, Illinois",2012,925,36369,2557,1271,0.3734845522096206,0.2668918918918919,0,0,0.3503438289418223,7298.544426265926
17031010202,"Census Tract 102.02, Cook County, Illinois",2016,951,29432,2275,1235,0.33406593406593404,0.23198773633111905,1119.4262545346082,1.1194262545346083,0.3503438289418223,6493.620872019937
17031010202,Census Tract 102.02; Cook County; Illinois,2022,1211,58698,2865,1318,0.30017452006980805,0.2375195007800312,792.9793455168522,0.7929793455168521,0.3503438289418223,8177.680790477855
17031010300,"Census Tract 103, Cook County, Illinois",2012,888,41315,6049,3270,0.4673499752025128,0.2240539527913076,0,0,0.45977415410831685,13156.459418062317
17031010300,"Census Tract 103, Cook County, Illinois",2016,897,37515,6205,3296,0.49572925060435136,0.17487071442252441,1678.5137367158482,1.6785137367158482,0.45977415410831685,13495.756437275033
17031010300,Census Tract 103; Cook County; Illinois,2022,1224,68336,6237,3320,0.5072951739618407,0.06455244886470257,2147.049790691256,2.147049790691256,0.45977415410831685,13565.355825831488
17031010400,"Census Tract 104, Cook County, Illinois",2012,890,43125,4690,2347,0.5936034115138593,0.2099857346647646,0,0,0.4974698056312812,9427.707866708544
17031010400,"Census Tract 104, Cook County, Illinois",2016,977,37228,5603,2202,0.6548277708370516,0.175522962250541,182.77724799619787,0.18277724799619788,0.4974698056312812,11262.995133724515
17031010400,Census Tract 104; Cook County; Illinois,2022,1164,48630,4473,2397,0.7491616364855801,0.18586387434554974,181.98937273560247,0.18198937273560248,0.4974698056312812,8991.500487801133
17031010501,"Census Tract 105.01, Cook County, Illinois",2012,770,34481,3995,2551,0.4986232790988736,0.22704465629703963,0,0,0.2086267165970817,19149.033571359396
17031010501,"Census Tract 105.01, Cook County, Illinois",2016,877,26750,3906,2559,0.5476190476190477,0.20292457670600308,365.3191938092832,0.3653191938092832,0.2086267165970817,18722.434325339123
17031010501,Census Tract 105.01; Cook County; Illinois,2022,1133,47858,3913,2669,0.6726296958855098,0.10784564272936366,540.3982054811756,0.5403982054811757,0.2086267165970817,18755.98707502611
17031010502,"Census Tract 105.02, Cook County, Illinois",2012,789,28607,4098,2027,0.5361151781356759,0.4588497768963808,0,0,0.1745037782492439,23483.732221240636
17031010502,"Census Tract 105.02, Cook County, Illinois",2016,916,29870,3045,1789,0.5917898193760263,0.3869146462969113,612.4770389622082,0.6124770389622082,0.1745037782492439,17449.478919882316
17031010502,Census Tract 105.02; Cook County; Illinois,2022,1250,55813,3407,1831,0.5465218667449369,0.26904474002418377,1194.7453460468516,1.1947453460468516,0.1745037782492439,19523.932571441397
17031010503,"Census Tract 105.03, Cook County, Illinois",2012,663,20524,2098,1306,0.5805529075309819,0.36455696202531646,0,0,0.19379707785778186,10825.75662745348
17031010503,"Census Tract 105.03, Cook County, Illinois",2016,659,17569,2112,1323,0.568655303030303,0.465832531280077,250.85817412535337,0.2508581741253534,0.19379707785778186,10897.997138790157
17031010503,Census Tract 105.03; Cook County; Illinois,2022,916,18750,2417,1459,0.725279271824576,0.5192387256930079,445.13151539114597,0.445131515391146,0.19379707785778186,12471.80827862491
17031010600,"Census Tract 106, Cook County, Illinois",2012,874,50236,7170,3280,0.33263598326359833,0.17552967588045462,0,0,0.49512608622837384,14481.15984883269
17031010600,"Census Tract 106, Cook County, Illinois",2016,958,43958,6624,3280,0.4411231884057971,0.17397388059701493,3023.3578537492067,3.0233578537492067,0.49512608622837384,13378.410437750033
17031010600,Census Tract 106; Cook County; Illinois,2022,1173,66313,6379,3173,0.5549459162878194,0.14682730923694778,3165.326063340274,3.1653260633402738,0.49512608622837384,12883.586984059099
17031010701,"Census Tract 107.01, Cook County, Illinois",2012,951,54690,4066,1649,0.3413674372848008,0.08292201382033564,0,0,0.431086100246251,9431.990494885738
17031010701,"Census Tract 107.01, Cook County, Illinois",2016,1041,57109,3921,1696,0.3287426676868146,0.15480744707982658,651.2127754834997,0.6512127754834998,0.431086100246251,9095.630774827097
17031010701,Census Tract 107.01; Cook County; Illinois,2022,1283,70542,3590,1749,0.38050139275766015,0.07520891364902507,629.0669500564791,0.6290669500564791,0.431086100246251,8327.802724210478
17031010702,"Census Tract 107.02, Cook County, Illinois",2012,888,39805,5789,2283,0.22007255139056833,0.3287742382271468,0,0,0.3561783819475251,16253.09197135069
17031010702,"Census Tract 107.02, Cook County, Illinois",2016,946,36464,5608,2243,0.2605206847360913,0.3628729676612471,963.6121246067208,0.9636121246067209,0.3561783819475251,15744.919636437153
17031010702,Census Tract 107.02; Cook County; Illinois,2022,1358,52193,5148,2138,0.2365967365967366,0.19689018464528668,755.4653131797875,0.7554653131797875,0.3561783819475251,14453.431934446944
17031020100,"Census Tract 201, Cook County, Illinois",2012,1053,50080,3684,1640,0.3132464712269272,0.19218241042345277,0,0,0.4079618436796702,9030.256277821562
17031020100,"Census Tract 201, Cook County, Illinois",2016,1033,51458,4025,1718,0.25217391304347825,0.2163975155279503,1.2320425993961337,0.0012320425993961337,0.4079618436796702,9866.118761735012
17031020100,Census Tract 201; Cook County; Illinois,2022,1316,57029,3927,1717,0.24573465749936338,0.18716577540106952,0,0,0.4079618436796702,9625.900217971028
17031020200,"Census Tract 202, Cook County, Illinois",2012,961,62415,6699,2135,0.5508284818629646,0.23260706235912848,0,0,1.2413112763165806,5396.712434513892
17031020200,"Census Tract 202, Cook County, Illinois",2016,970,74595,6796,2205,0.5085344320188346,0.2090935844614479,1054.2827901797828,1.0542827901797827,1.2413112763165806,5474.8556060541
17031020200,Census Tract 202; Cook County; Illinois,2022,1352,117005,7203,2178,0.45536581979730667,0.06945409084595083,805.3837377796906,0.8053837377796906,1.2413112763165806,5802.734686640329
17031020301,"Census Tract 203.01, Cook County, Illinois",2012,836,55000,4990,2167,0.7833667334669339,0.05290581162324649,0,0,0.8323542933036907,5995.043264802817
17031020301,"Census Tract 203.01, Cook County, Illinois",2016,800,53199,5297,2211,0.736454596941665,0.09318181818181819,769.7245726735944,0.7697245726735944,0.8323542933036907,6363.876587907921
17031020301,Census Tract 203.01; Cook County; Illinois,2022,1313,73539,5432,2247,0.7825846833578792,0.11235955056179775,539.7207787283862,0.5397207787283862,0.8323542933036907,6526.067137156093
17031020302,"Census Tract 203.02, Cook County, Illinois",2012,979,56181,4445,1841,0.6139482564679415,0.11872909698996656,0,0,0.6397469266001086,6948.0599518041445
17031020302,"Census Tract 203.02, Cook County, Illinois",2016,1020,68919,4940,1873,0.5757085020242915,0.1663716814159292,329.90711527568374,0.3299071152756837,0.6397469266001086,7721.803411003932
17031020302,Census Tract 203.02; Cook County; Illinois,2022,1439,84205,5201,1829,0.7035185541242068,0.06190278354798504,1.8327692413756922,0.0018327692413756922,0.6397469266001086,8129.777234945637
17031020400,"Census Tract 204, Cook County, Illinois",2012,982,52545,4253,1844,0.5335057606395486,0.10901368570080226,0,0,0.5590991289812268,7606.880031721182
17031020400,"Census Tract 204, Cook County, Illinois",2016,1046,64073,4624,1840,0.4171712802768166,0.2118846237258729,852.2481888571912,0.8522481888571911,0.5590991289812268,8270.447511563307
17031020400,Census Tract 204; Cook County; Illinois,2022,1340,76607,4256,1885,0.33670112781954886,0.14214876033057852,599.0126088717765,0.5990126088717764,0.5590991289812268,7612.245806490795
17031020500,"Census Tract 205, Cook County, Illinois",2012,960,36455,6086,2384,0.269142293789024,0.1826725905673274,0,0,0.7717129722401743,7886.351815926066
17031020500,"Census Tract 205, Cook County, Illinois",2016,955,39349,5927,2437,0.18424160620887464,0.29082261757970757,574.6926845601461,0.5746926845601461,0.7717129722401743,7680.316663324645
17031020500,Census Tract 205; Cook County; Illinois,2022,1253,43948,6646,2490,0.2035811014143846,0.31341653666146646,819.0755930073788,0.8190755930073788,0.7717129722401743,8612.010215025408
17031020601,"Census Tract 206.01, Cook County, Illinois",2012,1054,43047,6939,2189,0.5326415910073498,0.26617455492835435,0,0,0.5812154823231385,11938.773503184355
17031020601,"Census Tract 206.01, Cook County, Illinois",2016,1010,40913,6380,2201,0.5758620689655173,0.2524698133918771,53.54717938800826,0.05354717938800826,0.5812154823231385,10976.995957676349
17031020601,Census Tract 206.01; Cook County; Illinois,2022,1461,61046,5868,2271,0.49113837764144513,0.24616433685646097,598.2813343236728,0.5982813343236728,0.5812154823231385,10096.083429411412
17031020602,"Census Tract 206.02, Cook County, Illinois",2012,937,41386,4057,1555,0.23958590091200394,0.23025666337611056,0,0,0.49195501736197667,8246.688938665486
17031020602,"Census Tract 206.02, Cook County, Illinois",2016,1003,45349,4378,1523,0.34079488350845133,0.3070739549839228,451.72562204910145,0.45172562204910144,0.49195501736197667,8899.187619787404
17031020602,Census Tract 206.02; Cook County; Illinois,2022,1475,83839,5343,1741,0.36814523675837546,0.12251779692768827,605.1844985366663,0.6051844985366663,0.49195501736197667,10860.749075496597
17031020701,"Census Tract 207.01, Cook County, Illinois",2012,1319,80329,1886,700,0.634676564156946,0.22546419098143236,0,0,0.5924758919877272,3183.2518850219603
17031020701,"Census Tract 207.01, Cook County, Illinois",2016,1226,77292,1692,734,0.5460992907801419,0.12529550827423167,1291.8947130904098,1.29189471309041,0.5924758919877272,2855.812401620974
17031020701,Census Tract 207.01; Cook County; Illinois,2022,1438,92024,1728,811,0.6197916666666666,0.08453966415749856,235.41052721964402,0.23541052721964403,0.5924758919877272,2916.5743676129096
17031020702,"Census Tract 207.02, Cook County, Illinois",2012,888,41250,7546,2547,0.3870924993373973,0.15090029561945714,0,0,0.6997492456775816,10783.863000371017
17031020702,"Census Tract 207.02, Cook County, Illinois",2016,1110,51840,7795,2564,0.4679923027581783,0.22385321100917432,978.6122373458481,0.9786122373458481,0.6997492456775816,11139.704755882862
17031020702,Census Tract 207.02; Cook County; Illinois,2022,1254,68897,8412,2569,0.4138135996195911,0.20198956690525294,1675.9562979676361,1.6759562979676361,0.6997492456775816,12021.449186207394
17031020801,"Census Tract 208.01, Cook County, Illinois",2012,950,52500,5434,2212,0.37338976812661023,0.24261992619926198,0,0,0.655851185412759,8285.41614448729
17031020801,"Census Tract 208.01, Cook County, Illinois",2016,1041,53661,5084,2303,0.4189614476789929,0.18194335169158143,272.42392162667636,0.27242392162667634,0.655851185412759,7751.758498081225
17031020801,Census Tract 208.01; Cook County; Illinois,2022,1349,71953,5990,2343,0.3587646076794658,0.12570951585976628,577.1645445942743,0.5771645445942742,0.655851185412759,9133.169434206637
17031020802,"Census Tract 208.02, Cook County, Illinois",2012,1028,39406,7492,2459,0.29111051788574477,0.29754273504273504,0,0,0.6439103575151661,11635.159945107018
17031020802,"Census Tract 208.02, Cook County, Illinois",2016,1068,48450,7436,2446,0.3165680473372781,0.2895093521279479,0,0,0.6439103575151661,11548.191317647595
17031020802,Census Tract 208.02; Cook County; Illinois,2022,1425,62212,8715,2375,0.2555364314400459,0.18465778594395957,808.1406249680408,0.8081406249680408,0.6439103575151661,13534.492648372618
17031020901,"Census Tract 209.01, Cook County, Illinois",2012,1040,38426,5712,2197,0.23039215686274508,0.24562324929971988,0,0,0.4832918014402265,11818.946613573911
17031020901,"Census Tract 209.01, Cook County, Illinois",2016,1105,40272,5203,2196,0.24236017682106478,0.32138037401195296,0,0,0.4832918014402265,10765.752666390941
17031020901,Census Tract 209.01; Cook County; Illinois,2022,1371,50243,6179,2473,0.2223660786535038,0.20828613044181907,667.425062718451,0.667425062718451,0.4832918014402265,12785.236541539425
17031020902,"Census Tract 209.02, Cook County, Illinois",2012,827,38854,4482,1769,0.463632307005801,0.16028708133971292,0,0,0.508080649793059,8821.434159764825
17031020902,"Census Tract 209.02, Cook County, Illinois",2016,871,36848,4146,1704,0.5031355523396044,0.2543025944002055,0,0,0.508080649793059,8160.12182650267
17031020902,Census Tract 209.02; Cook County; Illinois,2022,1293,49432,4365,1774,0.3239404352806415,0.23543868272302776,564.9675197379156,0.5649675197379156,0.508080649793059,8591.155758003897
17031030101,"Census Tract 301.01, Cook County, Illinois",2012,797,37821,3794,2523,0.43726937269372695,0.23906167633104902,0,0,0.12437624377881645,30504.217563822163
17031030101,"Census Tract 301.01, Cook County, Illinois",2016,880,48487,3547,2495,0.49985903580490554,0.14209190865520158,522.0089221272892,0.5220089221272892,0.12437624377881645,28518.30777513896
17031030101,Census Tract 301.01; Cook County; Illinois,2022,1132,50696,3517,2361,0.37531987489337504,0.20500426499857832,502.73194099372745,0.5027319409937274,0.12437624377881645,28277.10415708027
17031030102,"Census Tract 301.02, Cook County, Illinois",2012,763,33583,3139,2021,0.4619305511309334,0.23651050080775443,0,0,0.10790135909345186,29091.38519081447
17031030102,"Census Tract 301.02, Cook County, Illinois",2016,857,43520,2914,2148,0.5243651338366506,0.1297656523259881,485.567133303845,0.48556713330384504,0.10790135909345186,27006.14732272487
17031030102,Census Tract 301.02; Cook County; Illinois,2022,1143,55067,3052,2145,0.35615989515072083,0.26268951878707975,717.1454825400009,0.7171454825400009,0.10790135909345186,28285.09321515316
17031030103,"Census Tract 301.03, Cook County, Illinois",2012,658,26096,1881,1163,0.5582137161084529,0.33192771084337347,0,0,0.08884606884680044,21171.448826210384
17031030103,"Census Tract 301.03, Cook County, Illinois",2016,898,39058,2313,1173,0.49113705144833547,0.2289988492520138,419.52292464780294,0.41952292464780294,0.08884606884680044,26033.791140363963
17031030103,Census Tract 301.03; Cook County; Illinois,2022,1218,53684,2297,1158,0.4888985633434915,0.23202614379084968,473.36237097831065,0.47336237097831063,0.08884606884680044,25853.704387987906
17031030104,"Census Tract 301.04, Cook County, Illinois",2012,829,32537,3580,1356,0.49329608938547487,0.3851286939942803,0,0,0.0902654023459097,39660.82138847548
17031030104,"Census Tract 301.04, Cook County, Illinois",2016,934,39096,3484,1225,0.5266934557979334,0.2876712328767123,405.665692616965,0.405665692616965,0.0902654023459097,38597.290982527535
17031030104,Census Tract 301.04; Cook County; Illinois,2022,1384,45865,3106,1173,0.583386992916935,0.2846975088967972,406.98801618648383,0.40698801618648384,0.0902654023459097,34409.6400091075
17031030200,"Census Tract 302, Cook County, Illinois",2012,972,67115,5721,2662,0.6717357105401154,0.11789400034983383,0,0,0.6611176232245956,8653.528205912697
17031030200,"Census Tract 302, Cook County, Illinois",2016,971,65298,5251,2717,0.7069129689582937,0.1312726578897157,1245.7292914219977,1.2457292914219977,0.6611176232245956,7942.610838882637
17031030200,Census Tract 302; Cook County; Illinois,2022,1394,91406,5554,2739,0.644040331292762,0.12134871979805265,3180.806934864682,3.1808069348646817,0.6611176232245956,8400.925652095633
17031030300,"Census Tract 303, Cook County, Illinois",2012,859,32684,2830,1533,0.3558303886925795,0.24840989399293287,0,0,0.31282992618154376,9046.449086708135
17031030300,"Census Tract 303, Cook County, Illinois",2016,891,35463,3174,1523,0.3686200378071834,0.22117202268431002,0,0,0.31282992618154376,10146.088127636616
17031030300,Census Tract 303; Cook County; Illinois,2022,1140,64662,3642,1511,0.2822624931356398,0.15238879736408567,470.6172963498334,0.4706172963498334,0.31282992618154376,11642.108683318385
17031030400,"Census Tract 304, Cook County, Illinois",2012,772,36857,2558,1374,0.5070367474589523,0.18060985144644254,0,0,0.3482561808881197,7345.167553025511
17031030400,"Census Tract 304, Cook County, Illinois",2016,858,43681,2584,1401,0.4868421052631579,0.2380030959752322,151.18193301636612,0.15118193301636612,0.3482561808881197,7419.825237301767
17031030400,Census Tract 304; Cook County; Illinois,2022,1401,97143,2822,1352,0.5825655563430191,0.12969525159461376,1923.226776245262,1.923226776245262,0.3482561808881197,8103.230193369035
17031030500,"Census Tract 305, Cook County, Illinois",2012,1004,62623,6533,3173,0.5132404714526251,0.14343686592789137,0,0,0.6231196158566248,10484.343348778792
17031030500,"Census Tract 305, Cook County, Illinois",2016,1267,72911,6468,3233,0.5825602968460112,0.14191106906338694,975.9475357490024,0.9759475357490024,0.6231196158566248,10380.02950863328
17031030500,Census Tract 305; Cook County; Illinois,2022,1570,109375,6344,3294,0.5970996216897856,0.04742569433165503,1212.4270126387814,1.2124270126387815,0.6231196158566248,10181.030798201846
17031030601,"Census Tract 306.01, Cook County, Illinois",2012,731,32636,3256,2363,0.4966216216216216,0.26772934287573197,0,0,0.14921394473289065,21821.016834777725
17031030601,"Census Tract 306.01, Cook County, Illinois",2016,889,39068,4001,2288,0.4971257185703574,0.1951155462184874,1221.0983697780725,1.2210983697780726,0.14921394473289065,26813.847775167593
17031030601,Census Tract 306.01; Cook County; Illinois,2022,1161,51808,3771,2165,0.4086449217714134,0.18732551647124512,896.8093935910368,0.8968093935910368,0.14921394473289065,25272.43688081904
17031030603,"Census Tract 306.03, Cook County, Illinois",2012,759,26596,2223,1496,0.34997750787224474,0.26675663517768783,0,0,0.11605934123353434,19153.99464078367
17031030603,"Census Tract 306.03, Cook County, Illinois",2016,771,29091,1954,1451,0.35977482088024565,0.2908530318602261,864.9489061265919,0.8649489061265918,0.11605934123353434,16836.21481245672
17031030603,Census Tract 306.03; Cook County; Illinois,2022,1113,54300,2305,1560,0.46334056399132323,0.1561822125813449,909.7193234766064,0.9097193234766064,0.11605934123353434,19860.529755738353
17031030604,"Census Tract 306.04, Cook County, Illinois",2012,925,42810,2796,2170,0.49928469241773965,0.15021459227467812,0,0,0.13775355951775853,20297.11616736519
17031030604,"Census Tract 306.04, Cook County, Illinois",2016,952,27931,2973,2205,0.47124117053481335,0.22906155398587286,453.90247418041923,0.45390247418041924,0.13775355951775853,21582.019444054622
17031030604,Census Tract 306.04; Cook County; Illinois,2022,1180,49816,2921,2469,0.53098254022595,0.1841834988017802,387.891461099206,0.387891461099206,0.13775355951775853,21204.53373564869
17031030701,"Census Tract 307.01, Cook County, Illinois",2012,720,34464,1814,983,0.480154355016538,0.2903225806451613,0,0,0.06986394718840166,25964.751105576637
17031030701,"Census Tract 307.01, Cook County, Illinois",2016,791,34671,1654,959,0.48065296251511486,0.23848238482384823,406.0079537736424,0.4060079537736424,0.06986394718840166,23674.58562768675
17031030701,Census Tract 307.01; Cook County; Illinois,2022,1004,47614,1509,984,0.4440026507620941,0.2621861152141802,406.00904430803917,0.4060090443080392,0.06986394718840166,21599.123163349035
17031030702,"Census Tract 307.02, Cook County, Illinois",2012,973,67566,1554,1170,0.685971685971686,0.04954954954954955,0,0,0.016653121127377872,93315.84080327206
17031030702,"Census Tract 307.02, Cook County, Illinois",2016,1057,56635,1572,1155,0.6583969465648855,0.09860050890585242,0,0,0.016653121127377872,94396.71926817483
17031030702,Census Tract 307.02; Cook County; Illinois,2022,1433,69050,2266,1655,0.5392762577228597,0.17210944395410416,0,0,0.016653121127377872,136070.58897053698
17031030703,"Census Tract 307.03, Cook County, Illinois",2012,763,40313,2783,1853,0.6442687747035574,0.20014372978799858,0,0,0.19294873529830261,14423.520297748653
17031030703,"Census Tract 307.03, Cook County, Illinois",2016,772,41566,2727,1919,0.5735240190685735,0.18628529519618628,1014.5059727980683,1.0145059727980683,0.19294873529830261,14133.287765706282
17031030703,Census Tract 307.03; Cook County; Illinois,2022,1148,56667,3093,2079,0.5512447462010993,0.25121241513094084,1358.8722413902128,1.3588722413902128,0.19294873529830261,16030.164671554649
17031030706,"Census Tract 307.06, Cook County, Illinois",2012,968,38977,3290,2591,0.5562310030395137,0.12796352583586626,0,0,0.36188944688022434,9091.174192456907
17031030706,"Census Tract 307.06, Cook County, Illinois",2016,956,35286,3590,2688,0.5543175487465181,0.2637883008356546,1521.7777394828136,1.5217777394828136,0.36188944688022434,9920.15664161711
17031030706,Census Tract 307.06; Cook County; Illinois,2022,1453,54143,2588,2137,0.6078052550231839,0.05564142194744977,609.5441063297008,0.6095441063297008,0.36188944688022434,7151.355261422028
17031030800,"Census Tract 308, Cook County, Illinois",2012,1153,72243,4496,2330,0.6254448398576512,0.14419990829894544,0,0,0.5676624036017138,7920.200406920918
17031030800,"Census Tract 308, Cook County, Illinois",2016,1272,72232,4184,2218,0.73565965583174,0.06532538499751614,1425.1233550014458,1.4251233550014457,0.5676624036017138,7370.577958753807
17031030800,Census Tract 308; Cook County; Illinois,2022,1592,96069,4236,2308,0.7096317280453258,0.1054047444362925,2255.3728530939443,2.2553728530939443,0.5676624036017138,7462.181700114993
17031030900,"Census Tract 309, Cook County, Illinois",2012,1208,69792,3085,1551,0.6434359805510534,0.03894839337877313,0,0,0.4083793882902828,7554.250014712131
17031030900,"Census Tract 309, Cook County, Illinois",2016,1252,82926,3040,1553,0.618421052631579,0.07861842105263157,199.20622892453224,0.19920622892453224,0.4083793882902828,7444.058361337075
17031030900,Census Tract 309; Cook County; Illinois,2022,1687,102309,3076,1673,0.7184655396618985,0.058900523560209424,540.2445045343245,0.5402445045343245,0.4083793882902828,7532.21168403712
17031031000,"Census Tract 310, Cook County, Illinois",2012,969,63433,3363,2092,0.6743978590544157,0.07815813389881854,0,0,0.4257696221093469,7898.637726522228
17031031000,"Census Tract 310, Cook County, Illinois",2016,1185,68886,3987,2117,0.6887383997993479,0.06347607052896725,1015.4705219561785,1.0154705219561784,0.4257696221093469,9364.219035279251
17031031000,Census Tract 310; Cook County; Illinois,2022,1661,121026,3652,2189,0.6987951807228916,0.06372413793103449,1517.9746916494312,1.5179746916494312,0.4257696221093469,8577.408557020273
17031031100,"Census Tract 311, Cook County, Illinois",2012,1005,49955,4131,2468,0.5344952795933188,0.10195981146117589,0,0,0.5499795834599233,7511.187913580112
17031031100,"Census Tract 311, Cook County, Illinois",2016,1006,58947,4377,2428,0.6600411240575736,0.10004653327128897,1735.1454299037568,1.7351454299037568,0.5499795834599233,7958.477244672028
17031031100,Census Tract 311; Cook County; Illinois,2022,1510,79010,4898,2995,0.6874234381380155,0.15427740863787376,2150.6931160212603,2.15069311602126,0.5499795834599233,8905.785136943934
17031031200,"Census Tract 312, Cook County, Illinois",2012,496,16650,5343,3251,0.37843907916900615,0.38553042121684866,0,0,0.32667297843350335,16355.806426418603
17031031200,"Census Tract 312, Cook County, Illinois",2016,658,27018,5756,3098,0.44770674079221684,0.3268176835951772,1328.5282542683615,1.3285282542683614,0.32667297843350335,17620.067712982498
17031031200,Census Tract 312; Cook County; Illinois,2022,860,24389,5936,3587,0.24797843665768193,0.3597949080622348,2433.18831783307,2.43318831783307,0.32667297843350335,18171.077474681046
17031031300,"Census Tract 313, Cook County, Illinois",2012,724,32930,7142,3971,0.35438252590310837,0.275811209439528,0,0,0.5599456845800284,12754.808540683116
17031031300,"Census Tract 313, Cook County, Illinois",2016,836,36412,7800,4280,0.4084615384615385,0.24744932662222827,1505.098243987623,1.505098243987623,0.5599456845800284,13929.922517128018
17031031300,Census Tract 313; Cook County; Illinois,2022,1102,64598,6853,4871,0.5451627024660732,0.1673412204234122,324.9207145177962,0.32492071451779625,0.5599456845800284,12238.687052548501
17031031400,"Census Tract 314, Cook County, Illinois",2012,1109,63750,5381,3369,0.7154803939788144,0.11628802464381979,0,0,1.5181086675810471,3544.542044262273
17031031400,"Census Tract 314, Cook County, Illinois",2016,1154,66753,5068,3497,0.6685082872928176,0.10508826583592938,3363.026762233492,3.363026762233492,1.5181086675810471,3338.364445330087
17031031400,Census Tract 314; Cook County; Illinois,2022,1461,82526,4685,3659,0.7289220917822838,0.04915142164425832,2345.8551700981443,2.3458551700981443,1.5181086675810471,3086.0768402469334
17031031501,"Census Tract 315.01, Cook County, Illinois",2012,721,25040,3658,1944,0.3305084745762712,0.4677284157585918,0,0,0.1596938147716081,22906.33488361225
17031031501,"Census Tract 315.01, Cook County, Illinois",2016,655,22647,4118,1977,0.3720252549781447,0.46041767848470133,1668.2458540805878,1.6682458540805878,0.1596938147716081,25786.847198117892
17031031501,Census Tract 315.01; Cook County; Illinois,2022,904,48889,4640,2101,0.34655172413793106,0.4629911004992403,1041.252866351762,1.041252866351762,0.1596938147716081,29055.602476752556
17031031502,"Census Tract 315.02, Cook County, Illinois",2012,662,28964,5052,2514,0.2771179730799683,0.3874822766862467,0,0,0.16140796683367437,31299.570269700012
17031031502,"Census Tract 315.02, Cook County, Illinois",2016,720,23700,4052,2489,0.3035538005923001,0.28405725567620926,113.7167489190113,0.11371674891901129,0.16140796683367437,25104.08921869051
17031031502,Census Tract 315.02; Cook County; Illinois,2022,1104,47188,4622,2672,0.39333621808740804,0.27943722943722943,241.55329499146325,0.24155329499146325,0.16140796683367437,28635.513417765927
17031031700,"Census Tract 317, Cook County, Illinois",2012,711,41645,6704,3971,0.5947195704057279,0.2590453025235634,0,0,0.47690200920363063,14057.39516844326
17031031700,"Census Tract 317, Cook County, Illinois",2016,880,42316,6925,3848,0.5210108303249098,0.3378079362737867,1607.471045573854,1.6074710455738541,0.47690200920363063,14520.802735899399
17031031700,Census Tract 317; Cook County; Illinois,2022,1287,84766,6119,3730,0.6724955058016016,0.13988689288090486,2495.3312927159254,2.4953312927159255,0.47690200920363063,12830.728078118183
17031031800,"Census Tract 318, Cook County, Illinois",2012,830,62841,1825,974,0.6975342465753425,0.16493150684931507,0,0,0.23528130884866913,7756.672253017021
17031031800,"Census Tract 318, Cook County, Illinois",2016,1006,57898,1770,1011,0.707909604519774,0.15732880588568196,726.0766766921786,0.7260766766921786,0.23528130884866913,7522.909527583632
17031031800,Census Tract 318; Cook County; Illinois,2022,1449,80873,2114,1096,0.5302743614001892,0.12428842504743833,1658.6745220970793,1.6586745220970793,0.23528130884866913,8984.989119385196
17031031900,"Census Tract 319, Cook County, Illinois",2012,981,67273,2343,1353,0.7341015791720017,0.1481007255655143,0,0,0.2577694686278285,9089.517127347845
17031031900,"Census Tract 319, Cook County, Illinois",2016,1102,61379,2327,1323,0.7266867211001289,0.16759776536312848,606.3474137276382,0.6063474137276382,0.2577694686278285,9027.446161049267
17031031900,Census Tract 319; Cook County; Illinois,2022,1396,93864,2417,1399,0.725279271824576,0.01779064956557716,670.5789673179225,0.6705789673179225,0.2577694686278285,9376.595346478762
17031032100,"Census Tract 321, Cook County, Illinois",2012,871,45525,6849,4613,0.6892977076945539,0.21403353927625773,0,0,0.4271985430448798,16032.358048750346
17031032100,"Census Tract 321, Cook County, Illinois",2016,979,45591,6685,4419,0.7033657442034406,0.18907370669922174,360.66066763625525,0.36066066763625526,0.4271985430448798,15648.461608394811
17031032100,Census Tract 321; Cook County; Illinois,2022,1285,69313,7279,4591,0.5385355131199341,0.16860546601261386,888.9902222118018,0.8889902222118018,0.4271985430448798,17038.91578870693
17031040100,"Census Tract 401, Cook County, Illinois",2012,906,55300,4041,1923,0.6325167037861915,0.12086480854389164,0,0,2.0008170159642282,2019.6749466630122
17031040100,"Census Tract 401, Cook County, Illinois",2016,1040,71004,3996,1867,0.6941941941941941,0.11760042283298097,853.1303040011007,0.8531303040011008,2.0008170159642282,1997.1841343393708
